YTID,debut,fin,label1,label2,label3,label4
5BNedClv9kQ,30,40,speech,stream,,
5BRktGTZ9Q4,1,11,,stream,,
5C7T9dc-hdw,0,9,speech,stream,,
5CB9V3IG46E,30,40,speech,stream,,
5CXOr4qJp7s,30,40,speech,stream,,
5Cqju4euTU4,25,35,speech,stream,,
5Dbz7LUrMLE,30,40,speech,stream,,
5E7xEMj7pzA,30,40,speech,stream,,
5EZfmwiXfy0,130,140,waterfall,stream,,
5FwD4NnwfK0,22,32,speech,stream,,
5GFlN-v7D9Q,30,40,speech,stream,,
5GJ9ESfl-Lo,30,40,,stream,,
5GOcbH2lsrE,30,40,speech,stream,,
5HJS_WCjbOg,30,40,speech,stream,,
5Hh3nZGtzaI,30,40,speech,stream,,
5Hir6ZE-XYs,30,40,speech,stream,,
5HqR92CL7fU,7,17,speech,stream,,
5HtW9Zk_BHQ,30,40,,stream,,
5I0F6L_TLXU,30,40,waterfall,stream,,
5J7Cysnluv0,30,40,speech,stream,,
5JZRsbbQDOs,18,28,speech,stream,,
5Kqfwxop7lI,30,40,speech,stream,,
5LoYaKPyA88,30,40,speech,stream,,
5LqLTrtNnqI,30,40,speech,stream,,
5MIXgA43C0M,4,14,speech,stream,,
5MJpu9i-0QY,4,14,,stream,,
5Nwk8TswoDU,30,40,speech,stream,,
5ONGSIFaKGA,30,40,speech,stream,,
5OicsOWpqFg,20,30,speech,stream,,
5QBkk61D3lA,30,40,,stream,,
5RTcznuykA8,21,31,speech,stream,,
5dWOFpaBpI0,10,20,speech,stream,,
5gA47g6Zbak,22,32,,stream,,
5ggdvBf_eO8,17,27,ecoulement,stream,,
5hi1slWrI28,10,20,speech,stream,animal,
5ioXLd7E5Ss,30,40,speech,stream,,
5oHG5Qw47Rg,0,10,speech,stream,,
5qpxI5SsL0o,50,60,,stream,,
5rJKBv5V6T0,110,120,speech,stream,,
5uS79z2zrkA,160,170,ecoulement,stream,,
5y8PE3-AJ6M,410,420,speech,stream,,
66tXsXhTlPs,0,10,waterfall,stream,,
6D3q9EBbuz8,30,40,speech,stream,,
6FP2OEJSPMQ,30,40,speech,stream,,
6Li-arE80iI,30,40,ecoulement,stream,,
6SHGMnOHyiM,410,420,speech,stream,,
6ZwYgzcN6Is,60,70,speech,stream,,
6dVbIfBdKas,30,40,ecoulement,stream,,
6lHfOvyTEu0,30,40,speech,stream,,
6nvCF671bbY,70,80,speech,stream,,
6oT9FFI8dj0,260,270,speech,stream,,
71dPoVJHY68,30,40,animal,stream,,
733aPJwuOMk,30,40,vehicule,stream,,
73g3Mpg8g-o,110,120,speech,stream,,
75pLwY673rQ,30,40,speech,stream,,
7AzN-mUuvwU,20,30,waterfall,stream,,
7GN0zWHb6UI,30,40,speech,stream,,
7IZyyDrHoEg,30,40,speech,stream,,
7UhpWR0_rrE,30,40,speech,stream,,
7cA7UjHk0WU,50,60,speech,stream,,
7eleOXN8Oew,580,590,speech,stream,,
7wJ0BUosrNI,160,170,speech,stream,,
85FLh1HqFds,220,230,waterfall,stream,,
86p5nGq8As4,70,80,speech,stream,,
8DRoC8RzBJw,10,20,splash,stream,,
8S7NVjY8GSs,240,250,speech,stream,,
8Sw6aCXkKjg,40,50,speech,stream,,
8cJlm1LM8CA,150,160,,stream,,
8dqtPrLtgFQ,11,21,speech,stream,,
8i7rIAgqkzw,80,90,speech,stream,,
8sLx8HtQUbM,50,60,speech,stream,animal,
8z7_dlxNHTA,0,10,waterfall,stream,,
8z_lSbGuLQw,60,70,,stream,,
94jDpNVq_Mc,70,80,waterfall,stream,,
94lbsBRgg_E,20,30,speech,stream,,
95eYuga9Ddg,22,32,,stream,,
9ETVLFTsx-s,30,40,speech,stream,,
9KNLNTmNrJM,6,16,,stream,,
9MpoRDG0J2Y,370,380,,stream,,
9NUsTdzjFKA,10,20,,stream,animal,
9RMGCpQbqAA,340,350,speech,stream,,
9SCVHfLY174,30,40,waterfall,stream,,
9_SRk-D3Pp8,70,80,speech,stream,animal,
9bIyJnAdVWQ,250,260,speech,stream,,
9dHpR8lq7_A,160,170,speech,stream,,
9j5EcOb7qxg,0,10,speech,stream,,
9lf24zb1f14,40,50,speech,stream,,
9m-vUn9fNKQ,20,30,speech,stream,,
9ml7n_-KG3M,20,30,speech,stream,,
A-LVK62S8JY,140,150,speech,stream,,
A73LZ6LHuCo,30,40,ecoulement,stream,,
AAJg7eAaEL0,30,40,waterfall,stream,,
ABgZm-ufyL4,130,140,speech,stream,,
ANc4KSRGhkA,30,40,vehicule,stream,,
AOGEkw7LqiU,100,110,speech,stream,,
ARMjPjgjXqo,290,300,,stream,,
AShtehcQBLE,30,40,ecoulement,stream,,
AUrPAf-WaLQ,11,21,speech,stream,,
AWdY6pPtrIY,30,40,speech,stream,,
AXQq2aH4PdA,0,10,ecoulement,stream,,
Adj2f6Z_Gfk,30,40,,stream,animal,
AeqAbA2unwM,40,50,speech,stream,,
AgWoOtWtwK4,30,40,speech,stream,,
An0ZimXa54M,290,300,speech,stream,,
AsFXq9WgF1E,20,30,speech,stream,,
AwmbyaA00o0,3,13,waterfall,stream,,
BCPoQfKlRlw,170,180,speech,stream,,
BDIYReXRJS0,30,40,,stream,,
BHCL4iyyOoE,530,540,speech,stream,,
BVITOlz14WY,30,40,ecoulement,stream,,
BbsnBtGjKX0,30,40,speech,stream,,
BepgalC4SLk,30,40,speech,stream,,
BiN0ccbcKRw,10,20,ecoulement,stream,,
Br68ch0YUkE,30,40,,stream,,
BvIu7Z1-sMk,60,70,,stream,,
BwrqYRGJlNU,50,60,speech,stream,,
CGOFujIx5jc,470,480,speech,stream,,
CJ18h9kJQU4,0,10,vehicule,stream,,
CK04S0xSebQ,60,70,waterfall,stream,,
CLWcxTg132U,100,110,ecoulement,stream,,
CWKIe8Hx9TA,100,110,speech,stream,,
CWSeZYamlTM,0,10,bain,stream,"/t/dd00125""",
C_fv4GUVZXk,30,40,speech,stream,,
CaK7KfNr5UY,50,60,speech,stream,,
CcfbD280sc8,40,50,speech,stream,,
ClmQxZ1FmSc,340,350,speech,stream,,
CnlguWqUZag,0,10,waterfall,stream,,
CoAzzmernfc,40,50,speech,stream,,
CzcC5rjvZSA,80,90,speech,stream,,
D6Zjieerjgc,240,250,speech,stream,,
DFbXJXLBmiw,30,40,speech,stream,,
DFq-qTXc2Iw,60,70,ecoulement,stream,,
DOeiwQctLKo,30,40,speech,stream,,
DPIwB5DNuCg,240,250,speech,stream,,
DPldi1HKic0,180,190,speech,stream,,
Dg-W6FVDI9U,140,150,speech,stream,,
DhrDKUvCKBk,60,70,vehicule,stream,car,
Dj9pu_iiKIo,50,60,waterfall,stream,,
DoL2WoIW4VA,17,27,vehicule,stream,,
Dp3eFwfE5JM,210,220,waterfall,stream,,
DsoupQpb4-0,30,40,waterfall,stream,,
Du2k3XezMwE,240,250,ecoulement,stream,,
Dui2U4Hzn4Y,100,110,,stream,,
DyZUJAo7l3I,40,50,vehicule,stream,,
E6Mu7kocDrE,240,250,speech,stream,,
E8wtX3czu_A,0,10,speech,stream,,
EAQogyG4N4Q,30,40,speech,stream,,
ECTSLMdF_pM,30,40,speech,stream,,
EETSEDBPG3s,110,120,,stream,,
EQJ7WpIHUqw,130,140,speech,stream,,
EQtoC0fa0HA,40,50,speech,stream,,
EQxLc4oDpgA,150,160,waterfall,stream,,
EU-U1rDmLks,220,230,waterfall,stream,,
EVt-e05F2qA,470,480,speech,stream,,
EZLLb-xdFIE,230,240,,stream,,
Ec2qufjpbao,110,120,,stream,,
Ef6Ohp6Ogrc,30,40,speech,stream,,
EnNE9_mGgc8,15,25,speech,stream,,
EzHyCmKhrp0,30,40,speech,stream,,
F1vtNoZIM-E,390,400,speech,stream,,
FOgCxNKz8wU,270,280,speech,stream,,
FTDs69nLJSE,10,20,speech,stream,,
FhYUe341eU0,110,120,speech,stream,,
FkipPkcHJvo,140,150,,stream,,
Fo8UnTHTONU,10,20,ecoulement,stream,,
FobG3xIO2r0,30,40,speech,stream,,
FpGMwceRGsQ,80,90,,stream,rain,
FqwPXt4UcT4,30,40,,stream,,
FwxXIEdfjvo,30,40,,stream,,
FyyFVKeb5g8,460,470,speech,stream,,
G-7wGGDzxik,30,40,speech,stream,,
G3ZY5tlewUQ,570,580,speech,stream,,
G52wVwwmibw,110,120,waterfall,stream,,
GI33MSw4-jw,30,40,speech,stream,,
GKfs4Aslfmk,30,40,speech,stream,,
GNQTmv2i3gw,130,140,speech,stream,,
GS_JqZCyqOc,50,60,ecoulement,stream,,
GUnDpwwcQio,220,230,ecoulement,stream,,
GWqcTECvBcU,30,40,,stream,,
GXBYudmj4ws,30,40,,stream,,
Gj8221260Fc,110,120,speech,stream,,
GonHyvStSJs,30,40,ecoulement,stream,,
H6XeJ8Qv8N8,540,550,speech,stream,animal,
H7Z2sK-PWgY,70,80,waterfall,stream,,
H93abasaLh0,210,220,wave,stream,,
HDQPm-lWZK0,380,390,,stream,,
HH8AEQTCaaM,100,110,speech,stream,,
HI6Z5GFjUoA,30,40,,stream,,
HI_y-j_94W0,130,140,speech,stream,,
HOBaIM8wzus,0,10,speech,stream,,
HbIPNHOEK9U,30,40,speech,stream,,
HcOO67Gw0A0,390,400,waterfall,stream,,
HlSSNBu5yd8,560,570,speech,stream,,
Huj2ObSxlMw,30,40,speech,stream,,
ICOHPQBAKhU,40,50,speech,stream,,
IN_3FZxg3w4,30,40,waterfall,stream,,
IRKxsLA-ZCw,30,40,waterfall,stream,,
IXXCBN0U2Dg,80,90,,stream,,
IYblbOOjg9c,350,360,waterfall,stream,,
I_ZxcOwtp9s,30,40,rain,stream,,
InliHGHNX8A,100,110,speech,stream,,
J-QqlPiFWvw,90,100,waterfall,stream,,
J2UYY8l-i2M,200,210,waterfall,stream,,
J89qSMnZ4cg,20,30,speech,stream,,
JL6vEnJ0U4o,40,50,speech,stream,,
JLWNP-Hc2nI,30,40,speech,stream,,
JOXMOdLIbPc,150,160,speech,stream,,
JOdHNypmOmA,200,210,speech,stream,,
JQWxIXjjLUI,250,260,,stream,,
JRQgyFZ59yA,50,60,waterfall,stream,,
JYDVfukvugo,0,10,speech,stream,,
K-IRD5ZiUrg,70,80,speech,stream,,
KUiDyQxHHk0,240,250,speech,stream,,
KgLN4Ax557U,80,90,rain,stream,,
KjXLHH0UE24,10,20,speech,stream,,
KqFRnVCCVMo,30,40,ecoulement,stream,,
Kx4cVC4yW_U,120,130,speech,stream,,
L9MQuPS_hfY,30,40,ecoulement,stream,,
LFlZ1fVqzwY,30,40,speech,stream,,
LHoS8_r3UZo,30,40,,stream,,
LNL-PEOmAfM,10,20,speech,stream,,
LT80mm7UBJk,200,210,speech,stream,,
LUrhP84GpUo,30,40,,stream,,
LZCHqSxfxl4,0,10,speech,stream,,
LdMCa0swGps,540,550,,stream,,
LdwxbiP9a_0,340,350,speech,stream,,
LiIuyWaSP90,280,290,ecoulement,stream,,
LqifrzLPEyI,30,40,speech,stream,,
LtqFcwGPilE,30,40,speech,stream,,
LumTOBKEo-o,120,130,waterfall,stream,,
M5uxedzMQgo,250,260,ecoulement,stream,,
M8IZNvZedPI,310,320,speech,stream,,
MNgWQJ8Ugmk,10,20,ecoulement,stream,,
MPLn78TQuTs,6,16,,stream,,
MSOcuE3pHqE,190,200,speech,stream,,
MULiQwwkR5s,50,60,speech,stream,,
MXvdTNEt7Fs,30,40,waterfall,stream,,
MYIiX92Ojf4,0,10,ecoulement,stream,,
M_6HtSddg_M,40,50,speech,stream,,
MgwjJiX6t3o,70,80,splash,stream,,
Mo9pFcFj8jo,0,10,speech,stream,,
MuXj8VzShyQ,20,30,waterfall,stream,,
Mwj6L8KHYJg,0,10,speech,stream,,
N-aqHHpmP8o,30,40,,stream,,
N-kdLUY7YDc,50,60,speech,stream,,
N4kPxF5TNmk,140,150,speech,stream,,
N7cGf7OywiI,190,200,speech,stream,,
NEIRroDPK0I,250,260,speech,stream,,
NLEBrjHupFU,170,180,speech,stream,,
NT-88fRpvuU,100,110,,stream,,
NUaZkudzz-A,130,140,speech,stream,,
Nalk4jgNDR0,0,10,speech,stream,,
NcjC_P_cQj0,240,250,speech,stream,,
NduHCb5Sd_I,130,140,speech,stream,,
NpHPLwVf-Tw,150,160,speech,stream,animal,
NpKmwH9O4ZY,30,40,ecoulement,stream,,
NrIL6wi_Txo,330,340,speech,stream,,
NrTSjUBBclw,60,70,ecoulement,stream,,
O-VRb0oNG8k,230,240,speech,stream,,
O4drj7YTWYA,30,40,,stream,,
O8HyTvbaA0A,30,40,speech,stream,,
O9tPTmjH_hY,40,50,speech,stream,,
OASocNHtjpY,390,400,waterfall,stream,,
OX_iveU39CE,100,110,speech,stream,,
OZylSbb4SHw,300,310,,stream,,
O_NiD12JcWo,50,60,ecoulement,stream,animal,
OhcJ2-c-HLY,0,10,ocean,stream,,
OjAYINFHI0Q,200,210,speech,stream,,
OknFcoa6Srk,90,100,speech,stream,,
OoOasZZRbec,40,50,speech,stream,,
OqljMdnL4TI,0,10,waterfall,stream,,
P2IhuMOltHU,30,40,speech,stream,,
PEII2sqotxU,180,190,waterfall,stream,,
Piog69eJLJg,290,300,,stream,,
Pw61sjaAT3o,200,210,speech,stream,,
PwIZLT6m7e0,0,10,,stream,,
Q4ZXpBUf4-g,320,330,speech,stream,,
QEX_zLDc2ZU,310,320,speech,stream,,
QEzoKZ0KMyE,110,120,speech,stream,,
QGppMWvXGCM,30,40,speech,stream,,
QIzgIhuvUSA,70,80,waterfall,stream,,
QbBpR4yhQZo,430,440,waterfall,stream,,
QbIWLLo7Fpg,10,20,speech,stream,,
Qj43IdsLgFo,30,40,speech,stream,,
QlC44NLJL_U,30,40,vehicule,stream,,
R1nP8fV0hNY,40,50,speech,stream,,
RGNLiP66Qqo,100,110,speech,stream,,
RJ_YEqH1fLQ,20,30,,stream,animal,
RNy18nB-lT4,40,50,rain,stream,,
RSgx3Hytjsg,25,35,speech,stream,,
RV5JdspVysw,20,30,ocean,stream,,
RVx00mGM0Tk,0,10,speech,stream,,
RYdSmP6pUMM,0,10,ecoulement,stream,,
R_Lf1AByrFo,30,40,,stream,,
RbaS2r6YnnM,30,40,waterfall,stream,,
Rf_3pFokIFQ,40,50,,stream,,
Rkmp2gMxhg4,80,90,speech,stream,,
RoVMF7NwNt4,260,270,ecoulement,stream,,
RrkewUCEgUs,30,40,speech,stream,,
Ru2z46fKtDY,30,40,speech,stream,,
RycOalzhfAA,60,70,speech,stream,,
Rz18MBDxtAI,30,40,speech,stream,,
S0uhXnWJQMc,30,40,speech,stream,,
S5H6ij8DY2U,60,70,waterfall,stream,,
S6OJWb8BA0w,30,40,,stream,,
SBTFZ9J8LvU,420,430,speech,stream,,
SDkF01B8doY,30,40,speech,stream,,
SFpuFrMfYrI,30,40,speech,stream,,
SK68J_xCvhA,60,70,ecoulement,stream,,
SUNjVhN08fE,230,240,speech,stream,,
ScRGLxXdG_4,10,20,ecoulement,stream,,
Sg4hzpugSfY,200,210,speech,stream,,
SoEDQIxkMXw,210,220,speech,stream,,
T-lUwWaF6iM,10,20,speech,stream,,
T5txllzWQ50,70,80,speech,stream,,
TASm52h9PDU,30,40,speech,stream,,
TM02EtVVRT4,140,150,speech,stream,,
Tay55hpDHLE,110,120,ecoulement,stream,,
Tsva3A2ZQIw,460,470,speech,stream,,
TtWLOvv37fQ,220,230,,stream,,
TzNxtUvFrmA,30,40,ecoulement,stream,,
U4NNgFOt-Zc,230,240,,stream,,
UCrB6F59PhY,90,100,waterfall,stream,,
UEGjxLZPFNc,10,20,speech,stream,,
UGorQX99Z1k,170,180,speech,stream,,
UNlPomnekI8,50,60,speech,stream,,
UR5TJuuuHr8,60,70,speech,stream,,
UlEdrWIvfI0,540,550,speech,stream,,
UlEscdxhz2Q,60,70,ecoulement,stream,animal,
VIXAX78f5DE,6,16,speech,stream,,
VLpmYWKCIOg,360,370,speech,stream,,
VPR1e-Jsmds,30,40,speech,stream,,
VU8opGn9svQ,100,110,speech,stream,,
VkYg7Xjy5ro,410,420,speech,stream,,
VqLLsuv79s4,20,30,speech,stream,,
W-3GOnakdy8,30,40,speech,stream,,
W1feIcvrLvg,130,140,speech,stream,,
W8TJYARQswg,0,10,speech,stream,,
WBM1ivrgL3I,300,310,speech,stream,,
WnH2ocS4ZfU,14,24,waterfall,stream,,
WzzmLuYuTgs,120,130,speech,stream,,
X0ONwRaWi8A,220,230,waterfall,stream,,
XMtNjNc00rA,360,370,speech,stream,,
XTxlYeI3234,380,390,ecoulement,stream,,
XZOWlBaZ6W0,130,140,speech,stream,,
Xex6KLTkhP0,100,110,speech,stream,,
XgxsdFVfK3c,330,340,speech,stream,,
XiVErvmiO_M,50,60,vehicule,stream,car,
XjYF8ZZwUwo,490,500,speech,stream,,
Y-UN_z6uhpI,290,300,speech,stream,,
Y6KALdmaZPs,30,40,speech,stream,,
YKy3wQONai4,30,40,,stream,,
YM0hdQpSZP4,310,320,speech,stream,,
YTuu1ZR8JWc,150,160,speech,stream,,
YVx2TgTWcQw,120,130,speech,stream,,
YY_JJ42XiAo,30,40,,stream,,
YYlL6TFt3yk,30,40,speech,stream,,
YZlri9wQbOY,170,180,speech,stream,,
YeQ707askgU,130,140,speech,stream,,
Ym0XiwhsORY,30,40,waterfall,stream,,
Yp639DmB6Sc,40,50,speech,stream,,
YvRue1jQyDc,50,60,speech,stream,,
YwIaU2pj11k,10,20,,stream,,
YwRQsa2ayDs,0,10,ecoulement,stream,,
Z1TpyROPvIo,60,70,speech,stream,,
Z1fwXkzDoqw,10,20,speech,stream,,
ZGXxE64RTVg,30,40,ecoulement,stream,,
ZJSHh_J6VfA,30,40,,stream,,
ZMTyJ8FeltQ,40,50,speech,stream,,
ZTos6L0WwZo,30,40,ecoulement,stream,,
ZZNZd8ismb0,140,150,waterfall,stream,,
Z_InKFMIslA,23,33,,stream,,
Zlu0qpMGW_g,20,30,vehicule,stream,,
ZphZKZQeVSw,300,310,speech,stream,,
ZrZBtIwQ5aY,220,230,waterfall,stream,,
Zvvaw4tBoU4,50,60,waterfall,stream,,
ZvyEDJsMhF8,40,50,speech,stream,,
ZxvLK1OO91o,300,310,waterfall,stream,,
_AULbYbZPQI,30,40,,stream,,
_P-DB961ONs,230,240,ecoulement,stream,,
_ZU1Qx5FDYk,30,40,,stream,,
_avvMepU-ZA,100,110,speech,stream,,
_j1XtxVa6lM,60,70,speech,stream,,
_rIfb-185-A,470,480,speech,stream,,
a-F2KlcgfRU,230,240,speech,stream,,
aHjv2vTiypI,20,30,speech,stream,,
aLax6OKbFkA,300,310,speech,stream,,
aLcuT4ddBRY,90,100,ecoulement,stream,,
aUpcJRI1NyE,430,440,ecoulement,stream,,
aVqieb3kfuo,6,16,waterfall,stream,,
al89crXNtjg,180,190,speech,stream,,
anx8g2vLQWk,60,70,waterfall,stream,,
asA_jAOzbw0,150,160,speech,stream,,
b8hYMt-ThbM,40,50,,stream,,
baZpCTu9FdQ,240,250,speech,stream,,
blScwRDuLAw,0,10,speech,stream,animal,
c1Gh7z_7tlg,230,240,speech,stream,,
c82XMljxdxM,260,270,speech,stream,,
cBZaoHlsUlo,200,210,,stream,,
cBq4NSIqcm0,30,40,speech,stream,,
cEw4AEGMSn8,100,110,,stream,,
cP8Jlsh5jk8,20,30,ecoulement,stream,,
cR9rVglY5JQ,100,110,waterfall,stream,,
cZQBPTzhH5Q,70,80,speech,stream,,
c_XpFmUyS0U,460,470,ecoulement,stream,,
dAFFigEWU_w,30,40,ecoulement,stream,,
dEkh-FbjAak,160,170,waterfall,stream,,
dLGF3mFzGcI,110,120,speech,stream,,
dNFa-EnLNnI,90,100,ecoulement,stream,,
dTcpnZJULuk,240,250,,stream,,
dUsQpFmFeIk,410,420,,stream,,
dWFE28GmqOk,40,50,speech,stream,,
dWYnGTpPqC8,80,90,speech,stream,,
dXTc0aSjhfU,60,70,speech,stream,,
dYVdvZBwQhk,270,280,speech,stream,,
dcMbN6bCm74,50,60,speech,stream,,
dhsclD85PKw,30,40,,stream,,
dl70bek656I,170,180,speech,stream,,
dmzjzo1MVTQ,0,10,speech,stream,,
e7l-cwCpVe4,220,230,waterfall,stream,,
e9yORNjLM0U,20,30,ecoulement,stream,,
eJAC4jWH9Rw,70,80,speech,stream,,
eJwpRdfsHyk,20,30,ecoulement,stream,,
eRhf1fXW_e0,110,120,speech,stream,,
edLhTZBgd10,280,290,speech,stream,,
egZM5tr2pOM,30,40,speech,stream,,
enmZuRUHKfM,0,10,ecoulement,stream,,
f7IB4-RgSdI,450,460,waterfall,stream,,
fFxu41gaHuA,200,210,speech,stream,,
fQyuYGlXe40,160,170,speech,stream,,
fXLqAOBFPJ0,10,20,,stream,,
fhjFSTvObcA,30,40,waterfall,stream,,
fnrCCNdhfrE,100,110,speech,stream,,
ft0L5YcClBY,0,10,,stream,,
ft7s7y-f8Q8,160,170,speech,stream,,
g-8_fr0GkiI,570,580,,stream,,
gV7nagK08VA,80,90,waterfall,stream,,
gnf7zkrZAkg,400,410,speech,stream,,
gp7urcjWsFo,260,270,speech,stream,,
gw6Lv54H4jQ,0,10,splash,stream,,
gxXl7z56yEY,180,190,speech,stream,,
gy5QTp82YwA,0,10,speech,stream,,
gzl-SYfd6ik,30,40,speech,stream,,
h-EY82cVKuA,110,120,ecoulement,stream,,
h0KiFv6aNB8,140,150,speech,stream,,
h3i6nqQNaoQ,30,40,speech,stream,,
h8oZKHSYX68,0,10,ecoulement,stream,,
h9geQDwlrG0,120,130,speech,stream,,
hG1A4iX8V1M,310,320,speech,stream,,
hSyytfJbkiI,260,270,ecoulement,stream,,
hbc0l8cKkqs,30,40,speech,stream,,
hpdu1TnUvQk,330,340,speech,stream,,
hqorxwSctbA,20,30,waterfall,stream,,
hyyYs9hWJ0o,0,10,ecoulement,stream,,
i0rbSAUG9aw,120,130,speech,stream,,
i3diKom7fGw,110,120,speech,stream,"/t/dd00088""",
iFbj3TMNX4I,10,20,speech,stream,,
iI7ZJZutUCw,10,20,ecoulement,stream,,
iKHGjRvEhMA,40,50,speech,stream,,
iPCQR8UNoYc,100,110,speech,stream,,
iX3z5_8-szY,270,280,speech,stream,,
icNy0polFpk,30,40,speech,stream,,
ifvPFR7zSRQ,30,40,speech,stream,,
ixa_gipYQAg,30,40,waterfall,stream,,
j5m3wKcVSYA,100,110,ecoulement,stream,,
j5mhNd2YFYc,140,150,waterfall,stream,,
jDldsE_ZIoY,0,10,speech,stream,,
jEbVw5I5NFg,110,120,ecoulement,stream,,
jFpeh4tWZBk,70,80,ecoulement,stream,,
jGuSg_sgi6k,10,20,speech,stream,,
jKqoz6axCso,170,180,speech,stream,,
jazep_983y8,360,370,speech,stream,,
jt9-Bw28j5o,40,50,speech,stream,,
k9BWh0G7AA4,310,320,speech,stream,,
kCgAgivBLTo,250,260,speech,stream,,
kQm95IMPoIE,20,30,speech,stream,,
kS87p59ekTQ,50,60,,stream,animal,
kV7qOyMeAvM,0,10,speech,stream,,
kdQE1YeU3BU,240,250,speech,stream,,
kggvRB2OjwY,0,10,waterfall,stream,,
kiFWD9OxgWc,70,80,ecoulement,stream,,
killLXKrh9E,160,170,speech,stream,,
kpTwQ-ZXfbE,30,40,speech,stream,,
ksZgNgZ0Jlc,40,50,speech,stream,,
kwrTzr8fCVs,60,70,waterfall,stream,,
kxY_Asbi1wI,80,90,,stream,,
kx_UE7L2-XM,270,280,speech,stream,,
lGBxfPLSlYs,440,450,speech,stream,,
lVz-lyIKZkU,220,230,speech,stream,,
l_v2w5rEaaE,100,110,speech,stream,animal,
m4OgAox_Jsw,0,10,waterfall,stream,,
mL0aMdMHqSs,80,90,waterfall,stream,,
mOSMHfODFzs,230,240,speech,stream,,
mObfFpCVWBs,30,40,speech,stream,,
mRqCScljho0,100,110,speech,stream,,
mf9cIkDSbvc,0,10,ecoulement,stream,,
mitoiuAuvYc,110,120,waterfall,stream,,
mliIsTjoN-Y,580,590,,stream,,
mqBzgJh7-_4,370,380,speech,stream,,
n-FFqqzvkwo,40,50,speech,stream,,
n201zERL0Hs,120,130,speech,stream,,
n74IYuCe_ms,110,120,speech,stream,,
nDQ-w306Vo0,10,20,speech,stream,,
nO80e8wCDIA,30,40,ecoulement,stream,,
na4Mlw6KQwg,100,110,speech,stream,,
ncQzHFrbbMA,30,40,speech,stream,,
nmLMLgWPmFM,240,250,speech,stream,,
nnp7rjxtXv0,150,160,waterfall,stream,,
npO54gjRXWo,60,70,speech,stream,,
nuPJYTqq90Y,160,170,,stream,,
nwM115RaLoY,580,590,speech,stream,,
nzTytUZajAs,270,280,speech,stream,,
o8z3rD2sITs,170,180,,stream,,
oV6I76MC4ZM,140,150,speech,stream,,
oYxb-S6wKzs,30,40,speech,stream,,
otwtLUCscoE,16,26,,stream,,
pB6eYjTHX7c,0,10,,stream,,
pCpWuhqlI6A,0,10,ecoulement,stream,,
pSFTGtCilS0,10,20,speech,stream,,
ptnTZ9fp-rg,40,50,speech,stream,,
q1_UsMWRi5M,80,90,ecoulement,stream,,
q96YQ50-UDE,20,30,speech,stream,,
qDjYmWYdUak,50,60,speech,stream,,
qELKc581WGE,360,370,speech,stream,,
qI_sllnJPXY,110,120,waterfall,stream,,
qJ2OANlr5OI,180,190,speech,stream,,
qNtaVqNWXsY,180,190,speech,stream,,
qQI8w-RIXJo,20,30,,stream,,
qZ1R9edTY_M,130,140,speech,stream,,
qbBB9t736-g,140,150,ecoulement,stream,,
qdiCsy3CnBg,200,210,waterfall,stream,,
qgQL2hFUhVQ,30,40,speech,stream,,
qoFlzhBbeuU,30,40,speech,stream,,
qz-8q8Oz2xU,10,20,waterfall,stream,,
qzDlpLdqNLM,120,130,speech,stream,,
r3fMFbyBARk,470,480,speech,stream,,
r5TfA1gPmRY,330,340,speech,stream,,
rNfYmmWlqQE,30,40,waterfall,stream,,
rTpZ5B44Syg,30,40,speech,stream,,
rZMzX-gxjLs,10,20,waterfall,stream,,
r_qcJwjFuM4,100,110,speech,stream,,
r_rXwTtYS6I,10,20,vehicule,stream,,
rcb8geauBFw,180,190,speech,stream,,
rgHc4ESdvxo,10,20,speech,stream,,
rojzpgrAoso,50,60,speech,stream,,
rptuQvh02F8,90,100,waterfall,stream,,
rycqWY2NUH4,20,30,,stream,,
sNUmEuw6cuo,10,20,ecoulement,stream,,
sOtpvMlQ2EQ,10,20,,stream,,
sRy0iUnqZhw,20,30,waterfall,stream,,
sYptrS06V88,40,50,speech,stream,,
snG_XWvTU0s,10,20,ecoulement,stream,,
t4dJ4s9hKBU,30,40,speech,stream,,
t5zc9bTqJ0w,0,10,speech,stream,,
tJjsU5hjD1I,30,40,speech,stream,,
tQ5KqrtxLFo,0,10,speech,stream,,
tYDiB-uwPh8,60,70,speech,stream,,
tiYi3Rv8Buc,60,70,speech,stream,,
tnLBpLNlTBo,0,10,speech,stream,,
tx9Wct9WOhg,540,550,speech,stream,,
tz9YQ0bRg1o,30,40,ecoulement,stream,,
u4qQkc6S5zE,100,110,ecoulement,stream,,
u7P_ckVcpwc,10,20,,stream,,
u8_Ku_Zf5m4,40,50,waterfall,stream,,
u9fF5OoHWlk,110,120,ocean,stream,,
uHa1kxWCyJ8,150,160,waterfall,stream,,
uK4naF3yDQk,70,80,waterfall,stream,,
uQpyOsW2xrI,100,110,waterfall,stream,,
uVJFYyFUGdk,0,10,speech,stream,,
uY61oSUvUnM,470,480,speech,stream,,
ua0Dy3ZH__o,100,110,speech,stream,,
ufHhAo0a2pk,130,140,splash,stream,,
ugiZT0A8kXg,380,390,speech,stream,,
uiNuH51lzVY,130,140,speech,stream,,
unJ0TMDmnDQ,80,90,speech,stream,,
upKIYKeaL40,20,30,speech,stream,,
v0VD5k5Sh84,30,40,speech,stream,,
v9InrksulR0,160,170,speech,stream,,
vBDf49i5jD0,130,140,speech,stream,,
